,Date,Signs,Horoscope;
"737,03-04-2021,AQUARIUS,"" As time progresses, you will begin to feel more in control, and less subject to the whims of fate. Although you have the practical sense, it looks very much as if other people have the best ideas. A new collaboration will be extremely fruitful, but you may have to wait up to six months for the best results. """;
"738,27-03-2021,TAURUS,"" The Moon's fresh celestial challenge indicates that you must accept help from wherever it comes. In fact, you should take good notice of everything that people say, improving your act for the future. If you're still uncertain about a few key decisions, give it a few days. """;
"739,27-03-2021,GEMINI,"" The emphasis is on work, so if you're at home there should be plenty to keep you busy. Even leisure activities should be just that - active. The best relationships are based on joint interests rather than raw passion, so you need to stay alert to a partner's needs. """;
"740,27-03-2021,CANCER,"" If it's love you're interested in, you may have to travel. The important thing is to talk about your feelings and make sure that others know how you feel about them. At home, you may follow the lead set by a child or younger relation. You never know - they might have the innocent, straightforward approach you're looking for. """;
"741,27-03-2021,LEO,"" If other people are unable to reach agreement, there seems to be no point in arguing the toss. It's far better to realise that associates and loved ones must be allowed to go their own way. If they know what's good for them they'll come back to the negotiating table in good time. """;
"742,27-03-2021,VIRGO,"" You are probably well-prepared for anything which may come up, and in any case friends will come to your aid. Today's lunar alignments favour short journeys and serious discussions. You may also have to choose between one family engagement and another. """;
"743,27-03-2021,LIBRA,"" All those current challenging celestial aspects will enable you to force intensely personal issues out into the open, and you may dig as far into the past as you wish. If you're working, by the way, your thoughts must focus on ways to make conditions more pleasant. """;
"744,27-03-2021,SCORPIO,"" You can take the initiative today, putting your foot down at home and determining the pace in affairs of the heart. Financially, keep your outlay down to a reasonable level and you'll be happier in the long run. And be ready for long-distance news. It might be just what you need. """;
"745,27-03-2021,SAGITTARIUS,"" Your current emotional tactics have served you well in the past, but a new romantic campaign requires a more sensitive approach. Perfect old-fashioned manners and courtesy will assist your cause. Above all, you need to show that you care - and mean it! """;
"746,27-03-2021,CAPRICORN,"" Now's your chance to prove how well-informed and on-the-ball you are. When it comes to planning your family future, your ideas may be considerably less definite than other people's. And, if you're attributing blame or praise for the past, you should try to pick the right targets. """;
"747,27-03-2021,AQUARIUS,"" You may be too insecure or pre-occupied with important changes at work to bother with personal details. However, the best way to relax today could be with a spot of 'shopping therapy', spending a little of your hard-earned cash on whatever you fancy! """;
"748,26-03-2021,TAURUS,"" Although the Moon's pattern is very helpful, it does require you to get on with your daily work. If you're looking for time off, you may have to wait until macho Mars comes into the picture. In other words, hang on until you finally feel your energy rise. """;
"749,26-03-2021,GEMINI,"" No doubt you would like to be in a position to control social affairs to suit your tastes and predilections. However, friends and acquaintances seem to have minds of their own, and are extremely difficult to control. But, then, that's just what you're used to! """;
"750,26-03-2021,CANCER,"" Although your weekly and monthly cycles put the emphasis on work, the daily pattern focuses on home and family affairs. At any rate, there should be a refreshing break in routine. Romantic feelings, by the way, will be enlivened by exotic imports! """;
"751,26-03-2021,LEO,"" Your remarkable sense of perception must be telling you that certain associates have deep and hidden feelings. They might even be questioning your standards or beliefs. You may be keen to get to grips with the details, but first you must make sense of the larger picture. """;
"752,26-03-2021,VIRGO,"" You should now be aware that the brakes were put on to prevent you from reaching a goal, perhaps because you are being saved for something better. In the final analysis this is one of those times when fate really does seem to take a part, and in which a spirit of acceptance will serve you well. """;
"753,26-03-2021,LIBRA,"" Nobody would blame you if you began to get irritated by partners' refusal to be pinned down. However, you can make life that much easier by realising that you may have to get on and do your own thing by yourself. There doesn't seem to be any need to wait for others to make the first move. """;
"754,26-03-2021,SCORPIO,"" The moment has come to put together a proposal which satisfies people at work, people you love and people at home, and of course yourself. Believe it or not, you will be able to please everybody at once. Or, what I should say is that you will, if you really listen to what they truly want. """;
"755,26-03-2021,SAGITTARIUS,"" Remember that so much that is good, lasting and joyful is born out of your personal trials and tribulations. As you look back on the past, you will be able to see that a great deal for which you have to be thankful was indeed conceived in times of difficulty. """;
"756,26-03-2021,CAPRICORN,"" Life is really not so bad after all! This is one of those moments when professional influences combine with financial, offering you a genuine chance for an increase in your earnings. Why don't you take the initiative and put out the relevant feelers? """;
"757,26-03-2021,AQUARIUS,"" You are still in a position to achieve the kind of personal happiness and professional status you seek and deserve. The icing on the cake should be a feeling of increasing prosperity. Whether you actually have more cash is, perhaps, not so important. """;
"758,25-03-2021,TAURUS,"" The combined role of magnetic Mars and disciplined Saturn has raised the profile at work, making it difficult for you to achieve your goals. The best results will be achieved by extra effort, rather than by waiting for others to do the job for you. """;
"759,25-03-2021,GEMINI,"" Venus's close relationship to your sign indicates that, more than anything else, you must finally come to terms with your own emotional needs. Social plans may have to be re-thought, perhaps because your attitudes are changing, perhaps because someone you once admired no longer seems to fit the bill. """;
"760,25-03-2021,CANCER,"" You must continue to take your bearings personally and professionally, with an emphasis on all activities involving other people and your own desire for prestige. You may look to the past for your inspiration, trawling through your experiences for fond memories. """;
"761,25-03-2021,LEO,"" Life goes on in spite of the fact that you may have got the cold shoulder from people who were once warm and friendly. Try to understand the way they are feeling, and realise that they may need your sympathy. It's all a question of finding the right approach. """;
"762,25-03-2021,VIRGO,"" Now is the moment to do some mental stock-taking, mainly concerning money. What you should be looking at are those financial arrangements that connect you to other people, and reconsider any recent commitments. You might decide that it's time to back out! """;
"763,25-03-2021,LIBRA,"" Once you've tested the water, you might try laying down the law. You must insist that others meet you on equal terms, resolving emotional problems through a spirit of compromise. Be prepared for other people to change their minds, perhaps going back to a former position. """;
"764,25-03-2021,SCORPIO,"" A clash with someone with whom you have previously been hand-in-glove could be settled very soon. One way or another, you should realise that colleagues at work must be allowed to go their own way. After all, they have a perfect right to their point of view. """;
"765,25-03-2021,SAGITTARIUS,"" Potent planetary influences are forcing you to re-consider your position. It may be that by changing your mind now you will rediscover an earlier commitment, with favourable consequences all round. It's good to forgive, but not to forget- at least, if you don't want to repeat the same mistakes. """;
"766,25-03-2021,CAPRICORN,"" Now you must be prepared for some kind of confrontation at home. Indeed, you should welcome a frank exchange of views which, if it takes place now, will save a great deal of trouble, perhaps in about eight weeks' time. There is still much to play for. """;
"767,25-03-2021,AQUARIUS,"" What appears to be upsetting now is the behaviour or attitudes of people who are lacking in feeling. Or is it just that they seem to be out of touch with their emotions, perhaps because of the practical strain they are under? If so, then be kind and considerate. """;
"768,24-03-2021,TAURUS,"" Today's planetary set-up is not perfect, but it's still on your side. Your only concern could be whether you would rather spend time with casual friends or close partners - and that shouldn't be too much of a problem! If you're making big plans, by the way, try to look at them from a completely fresh angle. """;
"769,24-03-2021,GEMINI,"" Nothing is ever as certain as you imagine, and even if you think that someone at work holds the key, you are likely to be mistaken. In spite of appearances, they are as likely to be in the dark as you. Could it be a case of the blind leading the blind? You'll soon find out! """;
"770,24-03-2021,CANCER,"" You could still be counting the cost of an unwise investment or an unprofitable business association, but what saves you could be someone else's readiness to pick up the tab. There is so much to hope for at the moment that you really must believe in yourself. """;
771,24-03-2021,LEO, You are about to find out just how expensive love can be. You may as well throw caution to the wind and spend as much as is required to buy the emotional rewards you so deeply desire and deserve. But have you forgotten all those lessons from the past? Perhaps you have! ;
"772,24-03-2021,VIRGO,"" The only thing wrong with being completely enthusiastic is that you may either lose touch with reality or with your partners' own hopes. Your best chances come from keeping the dialogue going and asking loved ones what they want. You don't have to give way to their every whim, mind you! """;
"773,24-03-2021,LIBRA,"" Most of the pieces should now have been fitted into an emotional jigsaw. There may be one or two items still causing some doubt, and if you have any sense you will rely on your experience rather than vague hopes. And that's before you even begin to seek help from those in the know. """;
"774,24-03-2021,SCORPIO,"" Perhaps more than anything else your feelings have been dominated by difficulties associated with home, some of which may be purely practical, while others seem to be nothing more than memories of what happened long ago. You are now coming out of this period wiser and more experienced. """;
"775,24-03-2021,SAGITTARIUS,"" The approaching awkward encounter between romantic Venus and passionate Pluto is now pulling you very sharply in two directions, and emotional choices are becoming critical. The question is how much longer you can sit on the fence? Probably for a very long time! """;
"776,24-03-2021,CAPRICORN,"" Once again the Moon is on your side, steadying your emotions and endowing you with a sense that you are indeed on the right track. In love, you may express yourself as poetically as you like and with as much originality as you can muster. There is no alternative! """;
"777,24-03-2021,AQUARIUS,"" If shopping trips are on the agenda, you may go for luxuries rather than necessities, and if investments are looming, aim for the arts as the most lucrative field. Above all, you should take charge of your finances, rather than being swamped by them. """;
"778,23-03-2021,TAURUS,"" If you are now faced with a break or separation, you should believe that all is for the best. Any change will affect your work and daily routine first, and your romantic life second. And then there's the little matter of a promise you made to someone else. Can you actually fulfil it? If not, you'd better say so now! """;
"779,23-03-2021,GEMINI,"" This is time for inspiration - but also confusion. In all close, emotional relationships you must decide whether it is your pride that comes first, or your selfless desire to help a loved one achieve a cherished ambition. But can you do both? Well, perhaps! """;
"780,23-03-2021,CANCER,"" You may wish to abandon unwanted commitments, but you are beginning to wonder whether freedom is really what you want! You should give yourself as much time as you need to ponder those all-important questions. Don't let someone else put unfair pressure on you. """;
"781,23-03-2021,LEO,"" Questions of survival are high on the agenda, which in simple terms means shopping trips and foraging for life's little essentials. The most extravagant amongst you are about to take on a rash financial commitment. You'd better make sure that you can handle it! """;
"782,23-03-2021,VIRGO,"" Venus is challenging your chart, indicating a powerful swing between emotional highs and lows. Bearing in mind that freedom of choice is vital, emphasise the happy periods, and steer yourself away from self-doubt. And if you need reassurance, find it where you can. """;
"783,23-03-2021,LIBRA,"" For the time being at least, partners or close companions should be less inclined to criticise, although that doesn't mean that you won't worry about what they think. Please try not to be hypersensitive! The problem is, you see, that you might pick up the wrong end of the stick. """;
"784,23-03-2021,SCORPIO,"" You are certainly in a position to get your own way, but you'll need a strong team to back you up. You may gather around you the supporters, allies and confidants who think as you do. An imminent family party could be especially memorable, as long as you've made the appropriate plans. """;
"785,23-03-2021,SAGITTARIUS,"" Loved ones, close friends, offspring and intimate companions all appear to be carrying on in very odd ways. There is even a chance that after another few days have passed, life could begin to resemble nothing so much as a theatrical farce";" so keep up your sense of humour. """
"786,23-03-2021,CAPRICORN,"" This could be the best day of the week for handling complicated questions, especially if there's a legal or ethical dimension. Do your best to maintain standards of behaviour without being pompous or dogmatic, for other people need to see that you have their interests at heart. """;
"787,23-03-2021,AQUARIUS,"" Life hasn't always been easy. You know that! It's certainly been a long grind, but personal or professional recognition should now boost your confidence. You will even come to feel that all those upsets of the past were not in vain. Perhaps they have encouraged you to strive for higher standards. """;
"788,22-03-2021,TAURUS,"" A day of domestic responsibility suits your general emotional needs. You may remember one very important fact when it comes to getting the best out of partners: other people will appreciate you very much more if you praise what is best in their behaviour, rather than criticising what is worst. """;
"789,22-03-2021,GEMINI,"" Travel plans could be looming, but that doesn't mean that you will be on the move. It could be that others are coming to you, or that communication will be on the phone. One way or another, you should try to cultivate a global perspective, keeping at least half an eye on the big picture. """;
"790,22-03-2021,CANCER,"" The simplest reading of your chart today is that it's a fine moment for dealing with financial matters, especially picking up fantastic bargains. A deeper interpretation is that it's time to get to grips with feelings of emotional insecurity - and work out where your doubts come from. """;
"791,22-03-2021,LEO,"" The Moon plays a special role today, and in any circumstances that is an indication that you hold the key to all emotional relationships and developments. Use your power wisely, and never ignore your responsibilities. It's the least that other people expect! """;
"792,22-03-2021,VIRGO,"" The whole of the week is coloured by romantic and social enthusiasm, so even though today's stars are slightly on the shy side, do yourself a favour and organise friendly gatherings for later. Also, be sensitive to other people's doubts, otherwise you will store up trouble for the future. """;
"793,22-03-2021,LIBRA,"" It's precisely because social influences are quite strong that even at work co-operation and teamwork are absolutely essential. Don't try and go it alone, however secret and intense your real feelings may be. Look for support wherever and whenever you can find it. """;
"794,22-03-2021,SCORPIO,"" You may devote as much time as is necessary to your professional aspirations, or to community affairs, both of which must be designed to enhance your reputation amongst your peers. Plus, troublesome financial matters may be deferred without too many worries. """;
"795,22-03-2021,SAGITTARIUS,"" Unusual personal planetary patterns may be seen as good, because they make you confident and self-motivated, but difficult because you may resent partners' and colleagues' attempts to control your life. It's all a matter of striking the right balance. """;
"796,22-03-2021,CAPRICORN,"" The developing romantic challenge between Venus and Jupiter is already stirring your emotions, beginning to produce new feelings of desire and longing. It's also encouraging you to reflect on the past. Just how this works out in real life will be clear by the end of the week. """;
"797,22-03-2021,AQUARIUS,"" Serious Saturn and energetic Mars are still playing their part, bringing the need for discipline and hard work, but to a lesser extent than over the past few weeks. The coming tendency is towards extravagance and increased costs, some of which will be your own choice, some other people's. """;
"798,21-03-2021,TAURUS,"" Challenges lie ahead, and you are assisted by rising energy levels. You should come forward and seize the initiative at home, even though you may have doubts about taking a risk which exposes your emotions. Later on, you'll be more inclined to spend time by yourself or in your own private world. """;
"799,21-03-2021,GEMINI,"" One very important development in your chart now finds you in a mood to change your mind. If you get an inkling that one arrangement is not for the best, make plans now. It is very important indeed to discuss your innermost feelings. Otherwise there is will be a misunderstanding. Cancer It's a useful moment for all ambitious Crabs and, if you are pursuing either an important professional goal, or increased status in your community, go for it now. Maternal-type relationships seem to be the most significant, and it looks as if you could benefit from people who come forward to protect you. When folk come to your aid, make sure you help them out as well. """;
"800,21-03-2021,LEO,"" Mercury, which represents your thought processes, which has been making it much easier than normal for you to put your ideas across, is about to start behaving strangely. You may begin at once to question all those taboos you've taken for granted for so long. Your future can indeed be changed for the better. """;
"801,21-03-2021,VIRGO,"" Money matters rise up your agenda, and financial plans should take first place, especially if joint arrangements are at issue. You should allow for increased intensity in intimate relationships, but don't fall into the trap of blaming others if you're not satisfied. At work it's time to take up an offer of training. """;
"802,21-03-2021,LIBRA,"" Family members and work colleagues both have good advice for you, and you must listen to other people very carefully, for they understand you better than you think. You may be subject to some criticism, especially from people you live with, but if this helps clear the air, it will all have been worthwhile. """;
"803,21-03-2021,SCORPIO,"" Your stars are moving this way and that with great enthusiasm. It's certainly a time to keep busy. Obviously, those of you at work will be stretched, but even if you were planning to put your feet up, the best leisure activities are those which lead to self-improvement. """;
"804,21-03-2021,SAGITTARIUS,"" It's a fine time for creative ventures, and all sporting activities should be successful  or, at least, satisfying! Within the family, children should take first place, probably because they have something to teach adults about living! At work, take it easy, as far as possible. """;
"805,21-03-2021,CAPRICORN,"" Home and family affairs will intervene, even for those of you who had different ideas. The best careers seem to be those related to domesticity, like estate agent, builder or cleaner! Affairs of the heart could be proving expensive, so keep an eye on your cash and ask partners some searching questions. """;
"806,21-03-2021,AQUARIUS,"" Collaboration and co-operation constitute your celestial theme for the week. It's a very useful time to share your ideas with others, especially concerning home arrangements and how they do or don't suit you. It may also be necessary soon to get in touch with a relation you haven't seen for some time. """;
"807,20-03-2021,TAURUS,"" Make up your own mind and on no account listen to rumour or conjecture. In spite of your normal down-to-earth attitude, you are now likely to be the ideal victim of a practical joke, so take jests in good part. It's all down to the strange meeting between Venus and Uranus. """;
"808,20-03-2021,GEMINI,"" Your planetary influences are bright and seldom have you been so forceful and determined to succeed. Yet you must expect partners to respond to your suggestions in an equally forthright manner. You should also be on stand-by for a few surprises. CANCER Although you may not care to admit it, for as long as certain planets remain in a tricky attitude to your sign, there is only a little you can do to find a permanent solution to a long-standing financial question. Yet today's Lunar patterns indicate than you can set the lead in all personal matters. """;
"809,20-03-2021,LEO,"" Events and opportunities over the next two days may help you keep your head above water, even if they do appear out of the blue. Yet now that Neptune is so strong, do not expect everything to be clear and above board. Today's Sun-Moon alignment only enhances the air of mystery. """;
"810,20-03-2021,VIRGO,"" Nobody is in a position to get the better of you financially. Drop your sentimental inhibitions and go all out to achieve your aims. It is decisive and speedy action which will serve your purposes. Your social stars are strong today, so there's an excellent chance of friendly distractions. """;
"811,20-03-2021,LIBRA,"" It's because a partner is in such a demonstrative mood that you may be bowled over by a display of affection. Even when life is out of balance, as it is now, there is still plenty to reassure you that you are loved. You may even find that friends or colleagues look to you to take charge. """;
812,20-03-2021,SCORPIO, Now you must face up to situations you have tried to sweep under the carpet. Your attention is being focused on health and financial matters. Perhaps you should allow more time for useful exercise and improvements in your diet? It's possible that you also need to pick up a new skill or qualification. ;
"813,20-03-2021,SAGITTARIUS,"" A conflict of personalities or interests appears to be making this a rather awkward phase. However, those of you who manage to combine humour with humility will not be put off by such problems, and will continue to flourish. And why not use today's Sun-Moon alignment as a springboard to renew a financial enterprise? """;
"814,20-03-2021,CAPRICORN,"" Offers of advice may be irritating, for you are loath to admit that you are imperfect in any way. However, you are in need of practical assistance and there is nothing to be gained from denying this. In fact, the assistance you receive could be overwhelming and invaluable. """;
"815,20-03-2021,AQUARIUS,"" Now is the time to air complaints and grievances, and to put your point across without wallowing in emotion or losing touch with the issues. Broadly, though, the world is still moving your way. All in all, it's a day to keep active and focus on what can actually be done to improve the situation. """;
"816,19-03-2021,TAURUS,"" Allow nobody to convince you that other people are out to do you down, or that you do not have what it takes to win through. Circumstances are uncertain, but the truth of the matter is that you are still on the right track. Not only that, but a family surprise is brewing. """;
"817,19-03-2021,GEMINI,"" Take any hold-ups or frustrations in your stride and continue on the path you have already set yourself. Events are still moving fast, perhaps faster than you expected only a short while ago, and you can afford a brief delay. You also need to take new feelings on board and work out what they mean. CANCER If you can hang on to the feeling of well-being that has worked so well for you in the past, you will be doing yourself a big favour. As usual your timing will be spot on. It is other people who are out of step. But then, what's new? You're often ahead of the game. """;
"818,19-03-2021,LEO,"" Emotional or family matters seem to be past their critical stage unless, that is, partners are still out of sorts. However, it will be a fairly straightforward matter to take steps to safeguard your long-term happiness. For a start you can make the most of your irresistible charm. """;
"819,19-03-2021,VIRGO,"" Contradictory planetary influences have been at work for some time now, although current pressures are by no means as tough as those you have faced in the past. You are better placed than most to deal with intractable family issues. In point of fact, a friend might have the best idea of what's going on. """;
"820,19-03-2021,LIBRA,"" You are about to discover perfect opportunities for advancement on the work front, although the offers which come your way may at first sight seem to provide little in the way of professional potential. The key to your success lies in the wider context of what is taking place around you. """;
"821,19-03-2021,SCORPIO,"" Misguided people often react with disapproval to your unusual, not to say strange, sense of humour. There are times when you might be advised to hold your tongue rather than risk causing offence. You may have to speak your mind today - but try not to offend. """;
822,19-03-2021,SAGITTARIUS, A whole plethora of favourable planetary aspects has made this a week relatively free from unpleasantness and hassles - just as long as you have stuck to the straight and narrow. Only you know what you must do now to get your material affairs in order. ;
823,19-03-2021,CAPRICORN, You must now work harder than ever to battle against feelings of personal inadequacy or insecurity. Show what a great person you are by rising above the murky depths which seem to fascinate other people. And do whatever you can to give fresh impetus to a flagging relationship. ;
"824,19-03-2021,AQUARIUS,"" There are certain ties and involvements which must now be causing you some concern. As a general rule, handle partners with kid gloves unless, that is, you are prepared to deal with minor emotional crises. You see, it's awfully easy to stir up hidden emotions at this stage in the lunar cycle. """;
"825,18-03-2021,TAURUS,"" If you deign to discuss your plans today not everyone will be appreciative of your ideas. It's actually more likely that you will keep your intentions secret, realising that you are currently ahead of the times. Or, at least, that's the way you feel! """;
"826,18-03-2021,GEMINI,"" Social plans and commitments seem to be definitely connected to spiralling costs. Is there any way in which you can rearrange your finances so as to cut down on unnecessary spending, even if other people complain? I say that partly because, otherwise, family expenses may increase. CANCER The planets are in a demanding mood, though it's unlikely that you'll be sucked back into the conflicts of the past. This period is far more positive, and you may profit from pressures imposed on you by family and relatives. That said, the next few days find you in a very strong position. """;
"827,18-03-2021,LEO,"" You hold most of the trump cards, although bear in mind that help is vital if you are to reach your goals. In particular, you may need advice on the legal or ethical implications of your plans. You also have the edge in a close emotional relationship, which means that it's up to you to look after a partner's feelings. """;
"828,18-03-2021,VIRGO,"" All may not be sweetness and light, at least not as far as personal relationships are concerned, but there is a strong case to be made for meeting disagreements head-on. Harmony and co-operation will be restored just as soon as outstanding differences have been aired. """;
"829,18-03-2021,LIBRA,"" Enjoy all the praise and attention you receive from partners, and don't resent criticism when it is well-intentioned. Also, feel free to seek out only those people and places that please you. Actually, this is quite an ambitious day, one when you will be able to accept - and relish - a new responsibility. """;
"830,18-03-2021,SCORPIO,"" Make the most of favourable planetary aspects to press ahead with routine chores both at home and at work. On no account should you involve yourself in arguments or debates which do not concern you. In matters of the heart, your hopes are high - so keep your feet firmly on planet earth. """;
"831,18-03-2021,SAGITTARIUS,"" Although nobody can deny that you have behaved impeccably, this is not the point. Ordinary standards of behaviour do not apply at a time when you are attempting to liberate yourself from past restrictions. But what I would say is this - you're happiest surrounded by familiar faces. """;
"832,18-03-2021,CAPRICORN,"" Soon you will have to accept a proposition relating to your career, or place more emphasis on ambitions which are purely personal and private. You may be tempted to decline an offer once and for all. If you're filling in your social diary for the next few days, then keep some time spare for surprises. """;
"833,18-03-2021,AQUARIUS,"" You have so many irons in the fire, it is no wonder that you are running out of time. Only you can know how the choice you must soon make between different options will affect your future happiness. But, actually, you don't yet know exactly what the choice will be! So much is still to be revealed. """;
"834,17-03-2021,TAURUS,"" For once the world is looking like a better place. For as long as you put your troubles behind you and adopt an optimistic attitude, circumstances in general will continue to improve. You also need to stick to your commitments but, then, loyalty comes naturally to you. """;
"835,17-03-2021,GEMINI,"" You're not the first to realise that confidence is the key to success, or to understand the simple truth that it is up to you to make the most of your planetary potential. Therefore, do not let other people put you down. But neither should you rise to the bait. Keep calm. CANCER You should now begin to feel a whole lot better about worries that have tended to hold you back, and you'll be putting such imaginary cares and woes into perspective. It's important that you believe in yourself. It will help to get the facts straight! """;
"836,17-03-2021,LEO,"" You have had a very tense period up until now, which is why it must be all the more satisfying to feel the effects of relaxed and friendly planetary influences. The only word of advice is not to try and force your opinions on other people. You'd do much better to charm them. """;
"837,17-03-2021,VIRGO,"" Financial deals and schemes must now take up more of your time. Generally the auspices are very favourable, yet the planets still insist that without partnership and co-operation your personal success cannot be guaranteed. You need expert advice at every turn. """;
"838,17-03-2021,LIBRA,"" Colleagues and professional associates are assuming a greater importance in your life, although not necessarily in a way which pleases you. Nevertheless, you must allow other people to play a full part in all joint activities, and accept criticism where it is justified. """;
"839,17-03-2021,SCORPIO,"" The Moon highlights short journeys today, so it is more than likely that you'll be called away suddenly. Also, don't be surprised if your routine is disturbed by letters or phone calls bearing unexpected news. If you have a choice, take tried and tested options. """;
"840,17-03-2021,SAGITTARIUS,"" Domestic improvements or upheavals should by now be well and truly over, at least as far as the planets are concerned. If you have other ideas, this may be because you are suffering from delayed effects. There is more sense in partners' words than seems likely at first, so listen closely. """;
"841,17-03-2021,CAPRICORN,"" You seem to have more than one option opening up as far as work is concerned. However, it may not be necessary to make a firm choice just yet, and it may even be advisable to spread yourself around. Plus, at work you need to be firm but flexible. """;
"842,17-03-2021,AQUARIUS,"" This is a perplexing time, when you may not be sure what is the best way forward. It's possible that people close to you hold the answer to a current mystery, and you'd be advised to act on all good advice. Plus, keep your social diary open, as the next few days could bring last-minute changes. """;
"843,16-03-2021,TAURUS,"" Secret assignations are high on the agenda, and this by no means suggests that you are out to deceive anybody. It may be perfectly reasonable, not to say necessary, to keep certain plans under wraps for now. But, then, you're used to waiting until the time is right. """;
"844,16-03-2021,GEMINI,"" You are moving through a profoundly sociable phase. You must put yourself about as much as possible and may turn down invitations, even unlikely ones, at your peril. It is not possible to say which of your current contacts will be useful in the future. Wait and see! CANCER Please do not be troubled by secret fears. You're such a worrier but such imagined worries are the symptoms of half-understood stirrings in your mind. The purpose seems to be to urge you to get on and get to grips with lingering questions, and all will be revealed before long, perhaps within a month. """;
"845,16-03-2021,LEO,"" If professional plans are underway please do not worry if movement appears to be slow. Analysis of your solar chart reveals that time is on your side and that there are further developments to come. In particular, a partner is due for a change of heart. """;
"846,16-03-2021,VIRGO,"" You do not like messy situations so, if the unexpected happens, please try to bring about a solution as speedily as you can. On the other hand, do not expect all your hopes to be immediately fulfilled. After all, it is difficult to achieve your goals when you're still not sure what you want! """;
"847,16-03-2021,LIBRA,"" Travel plans will offer a useful distraction from more weighty issues, such as legal questions, or problems you or a relative might be facing concerning higher education. The indications are broadly positive and, the higher you set your sights, the more you are likely to achieve. """;
"848,16-03-2021,SCORPIO,"" Whatever is happening on a daily basis, please keep a close watch on long-term financial complications. While the present time may offer immense profits, you must leave nothing to chance - or, at any rate, as little as possible. The trouble is that you can't be exactly sure what is happening. All will be revealed in its own good time. """;
"849,16-03-2021,SAGITTARIUS,"" It is just not possible to say for certain whether the outcome of present financial deals will be to your advantage, which is why advice that you are free to go ahead must be tempered with a thoroughly sensible dose of caution. And, socially, you'll be fascinated by people from very different backgrounds from yours. """;
"850,16-03-2021,CAPRICORN,"" From now onwards you should keep family matters firmly in the loop. It just will not do to take decisions by yourself and expect others to meekly fall into line. On the other hand, once you have explained your ideas properly, they are sure to be welcomed. """;
"851,16-03-2021,AQUARIUS,"" As this is a restless phase, please feel free to make a break in your routine, and don't allow colleagues or associates to hem you in. Professional tensions appear to have died down for now, although, if I could give you any advice, it would be to stand up for your rights - but recognise your responsibilities. """;
"852,15-03-2021,TAURUS,"" You're sandwiched between events that are utterly down-to-earth and obvious, such as cash-flow worries, and feelings which could not be more vague and mysterious. Please don't let the latter interfere with the former. And do keep as much cash handy as you think you might need! """;
"853,15-03-2021,GEMINI,"" You're still cruising along on the crest of a wave and there really is nothing that is beyond your skills and expertise. No longer will other people be able to accuse you of being a second-class citizen. In fact they might soon have to eat their words! CANCER Deep down you are so serious, and even though you often join in a good laugh with friends, your cares are never far away. There are ways to lighten your load, and the current week is a good time to start. Today you could think about new interests and fresh approaches. It might be that all you have to do is look at an old programme from an untried angle. """;
"854,15-03-2021,LEO,"" It may seem some time since professional success occupied centre stage. This is as it should be, for now you have a chance to spread your wings and develop a wide range of contacts which may actually appear to have no immediate gain. There's nothing wrong with being selfless! """;
"855,15-03-2021,VIRGO,"" Mercury, your special planet, is actively scheming on your behalf. A number of glittering prizes will be paraded before your gaze, but as ever it will be up to you to make the necessary moves. A social scene could also bring its share of secrets. """;
"856,15-03-2021,LIBRA,"" Before the week is out the whole tenor of your discussions with partners will have changed. The personal significance and content will increase and your freedom to manoeuvre will be curtailed, which is actually a useful means of clarifying your options. """;
"857,15-03-2021,SCORPIO,"" This is a busy time, so don't grumble if your responsibilities are increasing. Once you have dealt with the current crop of extra jobs you will be left with a welcome sense of achievement. Also, at work it's who you know that counts, so cultivate all important personal contacts. """;
"858,15-03-2021,SAGITTARIUS,"" Domestic improvements should by now be moving along quite nicely, helped by Venus' harmonious influence. There should be little to prevent your reaching agreement on previously contentious issues. In fact, I can see no reason at all why you shouldn't also soon clear up a long-standing mystery. """;
"859,15-03-2021,CAPRICORN,"" An influential group of planets aligned with private parts of your solar chart is as clear an indication as you could wish for that success is on the way. Just as your motivation is deeply personal, so the answers lie with you and you alone. Funnily enough, though, it may be partners who find the words to say what you mean. """;
"860,15-03-2021,AQUARIUS,"" You are now entering a profoundly creative period, one in which your innovatory ideas will, for once, be widely appreciated. All you need is the confidence to sell yourself and the skill to take care of practical details. The day also favours the young at heart, so there's no need to stand on ceremony. """;
"861,14-03-2021,TAURUS,"" It's a week for inspiration, so spend time by yourself, and enjoy your day-dreams. It's also a beautiful moment for all Taureans who had the foresight to arrange a family party, for now is the time to meet up with people you haven't seen for months - or even years. """;
"862,14-03-2021,GEMINI,"" Friendly planetary patterns certainly seem to be playing their part and, this week especially, you can draw other people into your plans. It's also an ideal moment for unrestrained extravagance, assuming you've the spare cash, of course. A matter of the heart will take a very unusual turn. CANCER You may be seized with the urge to work much harder. A spot of overtime, perhaps? However, the most suitable leisure activities seem to be those which bring honour and prestige or, at least, urge you on to new heights of achievement. You might also soon sign up for a course to learn a new skill. """;
"863,14-03-2021,LEO,"" Your stars pull you in different directions this week. On the one hand, hard work, including domestic routine, seems to be beset by muddles but, on the other, it can seem strangely inspiring. It probably all depends on how practical you are - and also on how you get on with other people. """;
"864,14-03-2021,VIRGO,"" Sometimes life's little restrictions build up into something big. You probably feel like breaking out, and it does indeed seem that you have been held back for too long. A financial risk may also seem worthwhile, but spending on treats and luxuries may be more enjoyable! """;
"865,14-03-2021,LIBRA,"" The place to entertain definitely seems to be in the home. Your chart indicates the possibility of children's parties, but it's also time for adults to let their hair down and rediscover their lost youth. Professional partners, though, now need your unswerving support, so don't judge them too harshly. """;
